"rental_id","rental_date","inventory_id","customer_id","return_date","staff_id","last_update"
303193,2017-10-28 14:29:37,1475,362,2017-11-01 13:22:29,19,2013-02-04 19:34:28
303194,2017-10-28 15:18:09,4143,427,2017-11-01 14:29:37,6,2013-02-04 19:42:46
303195,2017-10-28 16:07:45,3037,217,2017-10-31 15:18:09,77,2013-02-04 20:50:10
303196,2017-10-28 16:57:02,216,292,2017-10-31 16:07:45,70,2013-02-04 23:08:06
303197,2017-10-28 17:56:22,1536,305,2017-10-30 16:57:02,115,2013-02-05 01:24:18
303198,2017-10-28 19:05:02,2766,373,2017-11-01 17:56:22,126,2013-02-05 01:34:39
303199,2017-10-28 19:46:03,2850,484,2017-10-29 19:05:02,63,2013-02-05 02:30:10
303200,2017-10-28 20:36:29,2992,53,2017-10-30 19:46:03,77,2013-02-05 03:17:19
303201,2017-10-28 21:00:27,4569,348,2017-11-02 20:36:29,15,2013-02-05 03:35:51
303202,2017-10-28 22:16:13,4169,437,2017-10-29 21:00:27,5,2013-02-05 03:58:31
303203,2017-10-28 22:38:07,3875,411,2017-11-01 22:16:13,70,2013-02-05 04:33:51
303204,2017-10-28 23:46:04,2255,447,2017-10-30 22:38:07,79,2013-02-05 06:18:28
303205,2017-10-29 00:25:29,1020,383,2017-10-31 23:46:04,13,2013-02-05 07:26:43
303206,2017-10-29 00:49:40,998,343,2017-11-02 00:25:29,122,2013-02-05 07:35:19
303207,2017-10-29 01:58:35,2800,421,2017-10-31 00:49:40,12,2013-02-05 08:26:20
303208,2017-10-29 02:26:02,1662,453,2017-10-31 01:58:35,12,2013-02-05 10:36:16
303209,2017-10-29 03:16:19,4361,226,2017-11-03 02:26:02,123,2013-02-05 10:48:09
303210,2017-10-29 03:33:49,2955,2,2017-10-31 03:16:19,69,2013-02-05 11:30:38
303211,2017-10-29 04:16:31,2663,360,2017-10-30 03:33:49,7,2013-02-05 11:50:44
303212,2017-10-29 05:18:40,866,491,2017-10-31 04:16:31,9,2013-02-05 13:23:46
303213,2017-10-29 05:43:13,591,79,2017-11-03 05:18:40,114,2013-02-05 14:38:56
303214,2017-10-29 06:30:22,4384,546,2017-11-02 05:43:13,62,2013-02-05 15:05:30
303215,2017-10-29 07:32:49,2321,472,2017-11-03 06:30:22,14,2013-02-05 15:53:57
303216,2017-10-29 08:43:49,1901,487,2017-10-30 07:32:49,116,2013-02-05 17:02:32
303217,2017-10-29 09:25:00,2133,208,2017-11-03 08:43:49,118,2013-02-05 17:12:52
303218,2017-10-29 10:29:28,1758,330,2017-10-30 09:25:00,1,2013-02-05 18:27:51
303219,2017-10-29 11:16:03,2938,62,2017-11-02 10:29:28,119,2013-02-05 20:40:41
303220,2017-10-29 12:22:50,2294,595,2017-10-31 11:16:03,13,2013-02-05 23:02:47
303221,2017-10-29 12:48:09,4031,100,2017-10-31 12:22:50,3,2013-02-06 01:25:46
303222,2017-10-29 13:23:48,595,594,2017-11-02 12:48:09,75,2013-02-06 02:33:40
303223,2017-10-29 14:11:23,3751,329,2017-11-02 13:23:48,124,2013-02-06 04:25:04
303224,2017-10-29 15:19:08,4222,141,2017-11-03 14:11:23,81,2013-02-06 06:18:13
303225,2017-10-29 16:29:18,3004,325,2017-11-02 15:19:08,75,2013-02-06 07:43:33
303226,2017-10-29 17:44:23,3804,145,2017-10-31 16:29:18,69,2013-02-06 09:38:09
303227,2017-10-29 18:14:33,803,50,2017-11-01 17:44:23,14,2013-02-06 10:56:04
303228,2017-10-29 19:29:26,4289,586,2017-10-31 18:14:33,17,2013-02-06 12:42:07
303229,2017-10-29 20:33:15,506,27,2017-11-03 19:29:26,125,2013-02-06 14:05:51
303230,2017-10-29 20:57:28,1130,553,2017-11-01 20:33:15,79,2013-02-06 14:28:05
303231,2017-10-29 21:15:08,2804,427,2017-11-02 20:57:28,80,2013-02-06 16:24:33
303232,2017-10-29 21:48:35,2379,437,2017-11-01 21:15:08,7,2013-02-06 18:46:38
303233,2017-10-29 22:41:16,1672,124,2017-10-30 21:48:35,75,2013-02-06 20:00:42
303234,2017-10-29 23:15:32,2727,271,2017-11-02 22:41:16,3,2013-02-06 21:07:04
303235,2017-10-30 00:30:33,3097,266,2017-11-01 23:15:32,69,2013-02-06 22:27:21
303236,2017-10-30 01:26:49,909,132,2017-11-03 00:30:33,116,2013-02-07 00:05:35
303237,2017-10-30 02:22:01,1858,480,2017-11-02 01:26:49,118,2013-02-07 01:09:58
303238,2017-10-30 04:44:48,2925,585,2017-10-31 02:22:01,64,2013-02-07 01:45:42
303239,2017-10-30 07:06:51,66,201,2017-10-31 04:44:48,13,2013-02-07 04:06:19
303240,2017-10-30 09:57:04,2081,239,2017-11-02 07:06:51,1,2013-02-07 05:27:50
303241,2017-10-30 12:30:07,3735,332,2017-11-03 09:57:04,79,2013-02-07 05:54:01
303242,2017-10-30 13:38:57,823,487,2017-11-01 12:30:07,15,2013-02-07 06:26:41
303243,2017-10-30 16:13:06,4125,230,2017-11-01 13:38:57,2,2013-02-07 06:35:18
303244,2017-10-30 18:18:44,3219,496,2017-11-04 16:13:06,68,2013-02-07 07:22:00
303245,2017-10-30 20:06:27,3218,417,2017-11-04 18:18:44,113,2013-02-07 08:57:38
303246,2017-10-30 22:11:52,2013,18,2017-11-02 20:06:27,3,2013-02-07 09:29:27
303247,2017-10-31 01:27:04,1587,205,2017-11-01 22:11:52,72,2013-02-07 11:07:00
303248,2017-10-31 03:03:08,3150,575,2017-11-03 01:27:04,72,2013-02-07 11:53:30
303249,2017-10-31 04:30:23,791,377,2017-11-01 03:03:08,122,2013-02-07 13:15:14
303250,2017-10-31 05:28:57,4093,52,2017-11-01 04:30:23,11,2013-02-07 13:41:52
303251,2017-10-31 06:22:24,3088,373,2017-11-02 05:28:57,124,2013-02-07 15:05:46
303252,2017-10-31 08:44:21,560,305,2017-11-02 06:22:24,119,2013-02-07 15:57:05
303253,2017-10-31 12:29:44,4573,55,2017-11-02 08:44:21,77,2013-02-07 18:18:21
303254,2017-10-31 13:52:30,2718,531,2017-11-03 12:29:44,7,2013-02-07 20:03:13
303255,2017-10-31 16:07:15,3533,66,2017-11-02 13:52:30,10,2013-02-07 20:22:56
303256,2017-10-31 19:27:11,842,231,2017-11-02 16:07:15,80,2013-02-07 21:36:45
303257,2017-10-31 21:10:14,4168,484,2017-11-01 19:27:11,19,2013-02-07 21:54:53
303258,2017-10-31 23:47:02,1307,316,2017-11-01 21:10:14,77,2013-02-07 22:24:58
303259,2017-11-01 00:35:46,3326,419,2017-11-02 23:47:02,114,2013-02-07 23:01:50
303260,2017-11-01 05:52:49,1771,390,2017-11-05 00:35:46,124,2013-02-07 23:29:01
303261,2017-11-01 11:12:07,2439,31,2017-11-02 05:52:49,124,2013-02-08 01:29:29
303262,2017-11-01 14:28:22,3013,170,2017-11-05 11:12:07,11,2013-02-08 02:47:03
303263,2017-11-01 17:03:54,2933,465,2017-11-04 14:28:22,120,2013-02-08 04:54:15
303264,2017-11-01 20:25:32,1618,523,2017-11-03 17:03:54,123,2013-02-08 06:05:40
303265,2017-11-02 03:57:04,2528,555,2017-11-04 20:25:32,9,2013-02-08 06:51:33
303266,2017-11-02 07:19:02,3073,170,2017-11-03 03:57:04,67,2013-02-08 08:26:10
303267,2017-11-02 09:12:13,1917,326,2017-11-03 07:19:02,7,2013-02-08 09:40:22
303268,2017-11-02 10:56:31,3667,264,2017-11-03 09:12:13,79,2013-02-08 11:50:28
303269,2017-11-02 15:41:24,1025,307,2017-11-03 10:56:31,117,2013-02-08 12:02:31
303270,2017-11-02 19:52:34,598,583,2017-11-06 15:41:24,64,2013-02-08 13:55:58
303271,2017-11-03 02:23:06,4265,178,2017-11-03 19:52:34,65,2013-02-08 15:23:50
303272,2017-11-03 07:59:05,2157,227,2017-11-08 02:23:06,62,2013-02-08 17:14:55
303273,2017-11-03 13:37:23,3249,251,2017-11-06 07:59:05,9,2013-02-08 17:21:30
303274,2017-11-03 16:23:58,1504,115,2017-11-06 13:37:23,76,2013-02-08 19:03:24
303275,2017-11-03 21:51:29,34,6,2017-11-08 16:23:58,69,2013-02-08 20:08:26
303276,2017-11-03 23:33:36,2680,168,2017-11-08 21:51:29,119,2013-02-08 20:21:06
303277,2017-11-04 05:00:42,3109,215,2017-11-04 23:33:36,120,2013-02-08 22:26:29
303278,2017-11-04 07:29:45,1325,131,2017-11-05 05:00:42,68,2013-02-08 23:59:34
303279,2017-11-04 09:31:06,4113,347,2017-11-05 07:29:45,10,2013-02-09 01:45:35
303280,2017-11-04 11:13:30,1906,416,2017-11-05 09:31:06,121,2013-02-09 03:25:37
303281,2017-11-04 12:24:30,1638,377,2017-11-09 11:13:30,67,2013-02-09 05:38:17
303282,2017-11-04 13:22:09,3351,350,2017-11-09 12:24:30,81,2013-02-09 07:37:06
303283,2017-11-04 13:58:34,4456,84,2017-11-06 13:22:09,125,2013-02-09 08:48:12
303284,2017-11-04 16:31:25,2794,498,2017-11-06 13:58:34,121,2013-02-09 11:04:41
303285,2017-11-04 17:29:24,863,235,2017-11-09 16:31:25,67,2013-02-09 11:18:33
303286,2017-11-04 18:37:24,3627,235,2017-11-09 17:29:24,124,2013-02-09 11:32:15
303287,2017-11-04 19:56:20,17,324,2017-11-06 18:37:24,69,2013-02-09 13:02:12
303288,2017-11-04 21:51:54,3332,281,2017-11-06 19:56:20,76,2013-02-09 14:30:34
303289,2017-11-04 23:12:59,493,507,2017-11-06 21:51:54,76,2013-02-09 15:21:31
303290,2017-11-05 00:42:11,2214,80,2017-11-05 23:12:59,5,2013-02-09 17:06:43
303291,2017-11-05 01:48:08,4422,121,2017-11-09 00:42:11,13,2013-02-09 19:11:41
303292,2017-11-05 03:54:41,4501,459,2017-11-07 01:48:08,17,2013-02-09 20:32:20
303293,2017-11-05 04:30:50,2920,29,2017-11-08 03:54:41,75,2013-02-09 21:51:56
303294,2017-11-05 05:29:32,528,487,2017-11-09 04:30:50,66,2013-02-09 23:45:20
303295,2017-11-05 07:07:17,1325,86,2017-11-06 05:29:32,64,2013-02-10 00:17:40
303296,2017-11-05 07:44:27,1449,378,2017-11-06 07:07:17,114,2013-02-10 00:32:39
303297,2017-11-05 08:49:33,372,396,2017-11-07 07:44:27,78,2013-02-10 02:00:29
303298,2017-11-05 10:10:30,4535,552,2017-11-07 08:49:33,73,2013-02-10 03:21:22
303299,2017-11-05 11:29:59,1255,329,2017-11-09 10:10:30,5,2013-02-10 03:41:41
303300,2017-11-05 12:43:13,2772,204,2017-11-08 11:29:59,117,2013-02-10 04:25:08
303301,2017-11-05 14:42:21,2102,217,2017-11-08 12:43:13,2,2013-02-10 06:32:20
303302,2017-11-05 16:33:41,523,31,2017-11-10 14:42:21,2,2013-02-10 07:35:17
303303,2017-11-05 17:11:10,757,212,2017-11-08 16:33:41,10,2013-02-10 09:57:51
303304,2017-11-05 18:25:57,3927,12,2017-11-08 17:11:10,18,2013-02-10 11:13:38
303305,2017-11-05 19:52:09,4186,136,2017-11-06 18:25:57,76,2013-02-10 13:32:01
303306,2017-11-05 21:16:50,1268,24,2017-11-10 19:52:09,77,2013-02-10 14:45:03
303307,2017-11-05 22:05:53,792,390,2017-11-06 21:16:50,67,2013-02-10 15:24:05
303308,2017-11-05 23:58:24,2410,433,2017-11-08 22:05:53,62,2013-02-10 16:17:50
303309,2017-11-06 00:34:56,2342,91,2017-11-08 23:58:24,3,2013-02-10 18:09:30
303310,2017-11-06 07:43:08,3504,430,2017-11-10 00:34:56,1,2013-02-10 20:23:15
303311,2017-11-06 09:20:24,744,591,2017-11-08 07:43:08,66,2013-02-10 22:34:55
303312,2017-11-06 13:21:41,4102,88,2017-11-11 09:20:24,75,2013-02-11 00:28:22
303313,2017-11-06 15:17:58,4544,117,2017-11-08 13:21:41,19,2013-02-11 00:41:21
303314,2017-11-06 22:49:17,260,451,2017-11-11 15:17:58,120,2013-02-11 02:21:49
303315,2017-11-07 04:15:47,1084,258,2017-11-09 22:49:17,121,2013-02-11 03:29:55
303316,2017-11-07 06:37:29,3160,246,2017-11-11 04:15:47,67,2013-02-11 03:48:30
303317,2017-11-07 09:50:24,2863,109,2017-11-09 06:37:29,119,2013-02-11 04:18:06
303318,2017-11-07 12:23:53,2087,360,2017-11-11 09:50:24,123,2013-02-11 06:05:02
303319,2017-11-07 14:19:55,375,193,2017-11-08 12:23:53,7,2013-02-11 07:05:56
303320,2017-11-07 20:48:42,4149,21,2017-11-12 14:19:55,3,2013-02-11 09:24:32
303321,2017-11-07 23:05:57,3490,363,2017-11-08 20:48:42,80,2013-02-11 10:06:41
303322,2017-11-08 05:38:30,802,360,2017-11-09 23:05:57,117,2013-02-11 11:24:22
303323,2017-11-08 07:15:31,1855,266,2017-11-12 05:38:30,4,2013-02-11 13:38:15
303324,2017-11-08 12:00:41,2991,554,2017-11-13 07:15:31,10,2013-02-11 14:17:27
303325,2017-11-08 17:02:40,67,249,2017-11-12 12:00:41,72,2013-02-11 15:39:07
303326,2017-11-08 19:03:21,1644,503,2017-11-12 17:02:40,72,2013-02-11 16:00:13
303327,2017-11-09 01:16:03,2358,107,2017-11-12 19:03:21,13,2013-02-11 17:47:16
303328,2017-11-09 08:38:06,3011,159,2017-11-10 01:16:03,115,2013-02-11 17:56:55
303329,2017-11-09 15:11:40,4552,357,2017-11-10 08:38:06,21,2013-02-11 20:03:16
303330,2017-11-09 16:47:11,1162,480,2017-11-11 15:11:40,69,2013-02-11 20:14:38
303331,2017-11-09 19:29:04,4554,502,2017-11-11 16:47:11,77,2013-02-11 21:27:13
303332,2017-11-09 21:11:39,1318,436,2017-11-11 19:29:04,71,2013-02-11 22:08:55
303333,2017-11-09 22:54:14,1225,159,2017-11-13 21:11:39,9,2013-02-12 00:29:01
303334,2017-11-10 01:00:18,4363,566,2017-11-13 22:54:14,74,2013-02-12 02:51:28
303335,2017-11-10 05:42:21,1231,588,2017-11-12 01:00:18,79,2013-02-12 04:57:44
303336,2017-11-10 10:52:25,1530,71,2017-11-15 05:42:21,5,2013-02-12 06:01:10
303337,2017-11-10 17:11:42,2030,507,2017-11-11 10:52:25,116,2013-02-12 06:16:05
303338,2017-11-10 23:59:52,4527,573,2017-11-15 17:11:42,9,2013-02-12 06:50:28
303339,2017-11-11 02:06:50,2035,245,2017-11-15 23:59:52,70,2013-02-12 07:03:49
303340,2017-11-11 03:27:45,2341,77,2017-11-13 02:06:50,78,2013-02-12 08:58:17
303341,2017-11-11 04:38:44,3809,314,2017-11-15 03:27:45,18,2013-02-12 10:10:37
303342,2017-11-11 06:00:02,251,507,2017-11-12 04:38:44,64,2013-02-12 10:59:03
303343,2017-11-11 07:35:05,4311,69,2017-11-12 06:00:02,13,2013-02-12 11:21:18
303344,2017-11-11 08:38:55,4111,65,2017-11-15 07:35:05,68,2013-02-12 13:09:06
303345,2017-11-11 10:01:40,598,495,2017-11-12 08:38:55,10,2013-02-12 15:04:19
303346,2017-11-11 11:50:31,1382,525,2017-11-15 10:01:40,124,2013-02-12 15:32:49
303347,2017-11-11 13:26:20,2900,12,2017-11-14 11:50:31,65,2013-02-12 16:58:44
303348,2017-11-11 14:00:47,3017,27,2017-11-14 13:26:20,116,2013-02-12 18:35:37
303349,2017-11-11 15:10:29,1518,134,2017-11-12 14:00:47,66,2013-02-12 19:22:45
303350,2017-11-11 16:04:16,162,379,2017-11-15 15:10:29,117,2013-02-12 20:43:35
303351,2017-11-11 18:17:09,3074,48,2017-11-13 16:04:16,1,2013-02-12 22:14:08
303352,2017-11-11 19:12:22,2234,101,2017-11-16 18:17:09,7,2013-02-12 23:55:07
303353,2017-11-11 21:06:28,1491,469,2017-11-13 19:12:22,10,2013-02-13 01:53:19
303354,2017-11-11 23:06:43,1452,125,2017-11-15 21:06:28,70,2013-02-13 03:27:31
303355,2017-11-12 01:12:16,2524,225,2017-11-12 23:06:43,68,2013-02-13 05:04:13
303356,2017-11-12 03:33:58,3627,77,2017-11-13 01:12:16,79,2013-02-13 07:03:55
303357,2017-11-12 05:27:47,4245,542,2017-11-16 03:33:58,120,2013-02-13 09:24:09
303358,2017-11-12 07:23:47,1360,400,2017-11-14 05:27:47,123,2013-02-13 10:28:52
303359,2017-11-12 09:29:19,4437,157,2017-11-17 07:23:47,114,2013-02-13 12:08:07
303360,2017-11-12 11:29:43,679,402,2017-11-15 09:29:19,2,2013-02-13 13:50:42
303361,2017-11-12 12:15:58,1214,46,2017-11-13 11:29:43,67,2013-02-13 15:40:18
303362,2017-11-12 14:33:05,2682,435,2017-11-16 12:15:58,75,2013-02-13 17:13:17
303363,2017-11-12 16:17:31,3952,570,2017-11-13 14:33:05,6,2013-02-13 18:38:18
303364,2017-11-12 18:03:09,3107,208,2017-11-16 16:17:31,5,2013-02-13 20:01:36
303365,2017-11-12 19:13:30,175,428,2017-11-17 18:03:09,12,2013-02-13 22:00:42
303366,2017-11-12 21:13:17,1522,356,2017-11-15 19:13:30,73,2013-02-13 23:28:13
303367,2017-11-12 22:09:24,382,587,2017-11-14 21:13:17,119,2013-02-14 01:22:51
303368,2017-11-12 23:14:15,897,490,2017-11-17 22:09:24,68,2013-02-14 02:48:49
303369,2017-11-13 01:06:17,2867,331,2017-11-13 23:14:15,8,2013-02-14 03:18:02
303370,2017-11-13 08:06:13,611,365,2017-11-18 01:06:17,18,2013-02-14 05:21:31
303371,2017-11-13 12:51:19,2332,493,2017-11-16 08:06:13,115,2013-02-14 07:11:11
303372,2017-11-13 15:12:27,3576,516,2017-11-17 12:51:19,3,2013-02-14 07:23:57
303373,2017-11-13 20:05:40,3631,569,2017-11-17 15:12:27,122,2013-02-14 08:24:44
303374,2017-11-13 22:20:40,677,163,2017-11-14 20:05:40,122,2013-02-14 10:05:32
303375,2017-11-14 02:52:28,4334,72,2017-11-17 22:20:40,12,2013-02-14 12:29:04
303376,2017-11-14 04:29:02,4418,18,2017-11-19 02:52:28,71,2013-02-14 12:39:34
303377,2017-11-14 08:37:24,2383,27,2017-11-16 04:29:02,69,2013-02-14 13:44:15
303378,2017-11-14 10:10:46,3675,12,2017-11-16 08:37:24,66,2013-02-14 13:51:32
303379,2017-11-14 17:50:09,408,339,2017-11-16 10:10:46,19,2013-02-14 15:44:49
303380,2017-11-14 22:31:44,4028,241,2017-11-17 17:50:09,4,2013-02-14 16:02:25
303381,2017-11-15 01:03:49,3948,344,2017-11-17 22:31:44,20,2013-02-14 17:43:15
303382,2017-11-15 04:12:30,1315,85,2017-11-16 01:03:49,117,2013-02-14 18:14:28
303383,2017-11-15 11:47:08,1062,523,2017-11-18 04:12:30,68,2013-02-14 19:51:33
303384,2017-11-15 18:22:38,3159,348,2017-11-20 11:47:08,67,2013-02-14 19:59:23
303385,2017-11-15 22:43:41,3003,127,2017-11-17 18:22:38,66,2013-02-14 21:46:50
303386,2017-11-16 01:22:20,968,98,2017-11-16 22:43:41,120,2013-02-14 23:29:34
303387,2017-11-16 07:01:48,967,242,2017-11-18 01:22:20,9,2013-02-14 23:59:17
303388,2017-11-16 10:56:32,1749,80,2017-11-21 07:01:48,3,2013-02-15 00:52:43
303389,2017-11-16 13:24:20,2944,522,2017-11-20 10:56:32,120,2013-02-15 01:14:09
303390,2017-11-16 19:26:47,960,540,2017-11-19 13:24:20,115,2013-02-15 01:20:58
303391,2017-11-16 21:56:03,2315,446,2017-11-18 19:26:47,70,2013-02-15 02:40:45
303392,2017-11-16 23:44:42,112,31,2017-11-20 21:56:03,16,2013-02-15 04:27:21
303393,2017-11-17 06:33:44,987,122,2017-11-17 23:44:42,121,2013-02-15 05:59:37
303394,2017-11-17 13:48:28,137,27,2017-11-21 06:33:44,19,2013-02-15 06:56:07
303395,2017-11-17 18:10:23,3799,489,2017-11-21 13:48:28,125,2013-02-15 07:28:08
303396,2017-11-18 01:27:19,3828,408,2017-11-21 18:10:23,115,2013-02-15 07:42:39
303397,2017-11-18 03:48:50,520,179,2017-11-19 01:27:19,15,2013-02-15 08:03:23
303398,2017-11-18 04:56:30,251,246,2017-11-23 03:48:50,126,2013-02-15 10:24:49
303399,2017-11-18 05:27:09,2354,527,2017-11-19 04:56:30,14,2013-02-15 10:36:39
303400,2017-11-18 07:36:45,3436,371,2017-11-23 05:27:09,76,2013-02-15 12:36:30
303401,2017-11-18 08:24:13,3725,276,2017-11-19 07:36:45,16,2013-02-15 14:30:06
303402,2017-11-18 09:50:03,1988,285,2017-11-22 08:24:13,6,2013-02-15 15:18:20
303403,2017-11-18 11:13:10,1346,10,2017-11-22 09:50:03,16,2013-02-15 16:35:53
303404,2017-11-18 13:26:58,2230,265,2017-11-19 11:13:10,19,2013-02-15 16:47:14
303405,2017-11-18 14:52:13,4123,221,2017-11-22 13:26:58,8,2013-02-15 19:00:31
303406,2017-11-18 16:45:52,4333,140,2017-11-21 14:52:13,6,2013-02-15 20:50:12
303407,2017-11-18 18:23:36,3032,266,2017-11-22 16:45:52,119,2013-02-15 22:01:19
303408,2017-11-18 19:53:54,4354,137,2017-11-20 18:23:36,12,2013-02-15 22:44:59
303409,2017-11-18 20:28:24,684,544,2017-11-22 19:53:54,69,2013-02-16 01:01:34
303410,2017-11-18 22:10:47,4018,163,2017-11-20 20:28:24,7,2013-02-16 01:33:47
303411,2017-11-19 00:00:56,1749,247,2017-11-20 22:10:47,1,2013-02-16 02:57:23
303412,2017-11-19 02:23:10,3908,45,2017-11-22 00:00:56,126,2013-02-16 03:15:56
303413,2017-11-19 04:50:16,2965,330,2017-11-23 02:23:10,126,2013-02-16 04:55:46
303414,2017-11-19 05:25:51,148,497,2017-11-22 04:50:16,72,2013-02-16 05:34:41
303415,2017-11-19 05:56:45,1177,248,2017-11-20 05:25:51,1,2013-02-16 06:52:29
303416,2017-11-19 07:53:27,2279,37,2017-11-23 05:56:45,78,2013-02-16 08:30:01
303417,2017-11-19 08:56:49,436,192,2017-11-23 07:53:27,126,2013-02-16 09:16:32
303418,2017-11-19 11:10:24,4268,457,2017-11-21 08:56:49,16,2013-02-16 10:11:28
303419,2017-11-19 13:00:40,3869,302,2017-11-21 11:10:24,80,2013-02-16 12:19:31
303420,2017-11-19 15:33:07,3377,418,2017-11-23 13:00:40,71,2013-02-16 13:40:24
303421,2017-11-19 18:03:10,888,253,2017-11-23 15:33:07,124,2013-02-16 14:02:02
303422,2017-11-19 20:31:01,1843,68,2017-11-23 18:03:10,78,2013-02-16 15:50:41
303423,2017-11-19 23:04:08,2363,406,2017-11-20 20:31:01,126,2013-02-16 17:07:42
303424,2017-11-20 00:06:56,1598,555,2017-11-24 23:04:08,67,2013-02-16 18:55:29
303425,2017-11-20 01:54:44,4288,189,2017-11-22 00:06:56,20,2013-02-16 19:32:11
303426,2017-11-20 04:46:53,1284,246,2017-11-22 01:54:44,77,2013-02-16 20:29:31
303427,2017-11-20 07:49:21,2219,308,2017-11-24 04:46:53,7,2013-02-16 20:50:30
303428,2017-11-20 13:36:46,1942,199,2017-11-22 07:49:21,12,2013-02-16 22:33:33
303429,2017-11-20 15:22:24,3395,541,2017-11-22 13:36:46,69,2013-02-17 00:43:33
303430,2017-11-20 22:37:23,3412,357,2017-11-24 15:22:24,72,2013-02-17 02:20:09
303431,2017-11-21 03:41:02,3847,468,2017-11-21 22:37:23,75,2013-02-17 02:50:28
303432,2017-11-21 05:29:44,1614,355,2017-11-26 03:41:02,7,2013-02-17 03:01:00
303433,2017-11-21 10:51:57,72,500,2017-11-24 05:29:44,62,2013-02-17 05:23:02
303434,2017-11-21 15:30:56,3989,311,2017-11-25 10:51:57,74,2013-02-17 06:31:10
303435,2017-11-21 21:17:01,3438,25,2017-11-23 15:30:56,1,2013-02-17 07:23:34
303436,2017-11-22 04:51:35,1954,37,2017-11-23 21:17:01,121,2013-02-17 07:36:27
303437,2017-11-22 08:23:05,794,196,2017-11-24 04:51:35,66,2013-02-17 08:51:06
303438,2017-11-22 14:00:29,4182,570,2017-11-26 08:23:05,10,2013-02-17 09:36:38
303439,2017-11-22 18:58:03,3447,303,2017-11-25 14:00:29,122,2013-02-17 09:58:36
303440,2017-11-23 02:25:59,4572,122,2017-11-27 18:58:03,114,2013-02-17 11:17:35
303441,2017-11-23 10:03:54,2899,173,2017-11-26 02:25:59,12,2013-02-17 12:04:49
303442,2017-11-23 16:28:11,662,243,2017-11-25 10:03:54,3,2013-02-17 12:17:58
303443,2017-11-23 20:55:20,4381,168,2017-11-24 16:28:11,16,2013-02-17 14:16:05
303444,2017-11-23 23:51:57,344,393,2017-11-28 20:55:20,62,2013-02-17 15:29:55
303445,2017-11-24 02:07:59,2247,88,2017-11-26 23:51:57,18,2013-02-17 17:14:14
303446,2017-11-24 06:48:53,490,72,2017-11-25 02:07:59,124,2013-02-17 19:28:58
303447,2017-11-24 13:07:51,1140,567,2017-11-27 06:48:53,1,2013-02-17 21:09:09
303448,2017-11-24 20:24:43,1174,262,2017-11-29 13:07:51,5,2013-02-17 23:04:31
303449,2017-11-25 00:02:12,3417,150,2017-11-28 20:24:43,18,2013-02-18 00:06:18
303450,2017-11-25 02:04:55,3870,283,2017-11-28 00:02:12,9,2013-02-18 01:48:22
303451,2017-11-25 03:04:17,2986,459,2017-11-27 02:04:55,75,2013-02-18 02:36:55
303452,2017-11-25 04:38:16,4241,368,2017-11-30 03:04:17,62,2013-02-18 03:56:08
303453,2017-11-25 06:18:41,169,35,2017-11-26 04:38:16,3,2013-02-18 05:50:01
303454,2017-11-25 08:26:47,451,343,2017-11-29 06:18:41,15,2013-02-18 07:16:39
303455,2017-11-25 10:12:47,2601,367,2017-11-27 08:26:47,70,2013-02-18 08:25:19
303456,2017-11-25 10:44:31,3599,228,2017-11-27 10:12:47,21,2013-02-18 10:06:51
303457,2017-11-25 12:05:34,2,105,2017-11-29 10:44:31,75,2013-02-18 11:18:11
303458,2017-11-25 14:05:29,4186,165,2017-11-30 12:05:34,115,2013-02-18 12:04:08
303459,2017-11-25 15:50:07,1779,354,2017-11-27 14:05:29,4,2013-02-18 14:19:18
303460,2017-11-25 17:26:16,4510,516,2017-11-29 15:50:07,10,2013-02-18 16:06:45
303461,2017-11-25 18:18:19,806,107,2017-11-30 17:26:16,2,2013-02-18 17:32:14
303462,2017-11-25 19:31:44,3708,255,2017-11-26 18:18:19,118,2013-02-18 19:03:36
303463,2017-11-25 21:38:32,3912,485,2017-11-30 19:31:44,18,2013-02-18 20:37:47
303464,2017-11-25 22:37:05,4478,138,2017-11-29 21:38:32,14,2013-02-18 22:25:48
303465,2017-11-26 00:19:26,3725,539,2017-11-27 22:37:05,118,2013-02-19 00:18:31
303466,2017-11-26 01:01:45,4443,233,2017-11-28 00:19:26,124,2013-02-19 00:24:51
303467,2017-11-26 02:16:43,2241,476,2017-11-27 01:01:45,12,2013-02-19 02:27:21
303468,2017-11-26 03:19:43,2987,518,2017-11-28 02:16:43,115,2013-02-19 04:26:31
303469,2017-11-26 03:59:06,231,386,2017-11-28 03:19:43,1,2013-02-19 06:19:30
303470,2017-11-26 04:57:11,3647,223,2017-11-29 03:59:06,116,2013-02-19 07:18:06
303471,2017-11-26 05:24:03,683,337,2017-11-27 04:57:11,113,2013-02-19 09:14:50
303472,2017-11-26 06:22:46,18,343,2017-12-01 05:24:03,17,2013-02-19 11:32:44
303473,2017-11-26 06:57:25,95,423,2017-11-27 06:22:46,73,2013-02-19 12:08:42
303474,2017-11-26 07:20:45,2944,248,2017-11-29 06:57:25,76,2013-02-19 12:50:01
303475,2017-11-26 08:05:35,4013,35,2017-12-01 07:20:45,10,2013-02-19 13:12:03
303476,2017-11-26 08:28:01,2763,353,2017-11-28 08:05:35,7,2013-02-19 13:54:51
303477,2017-11-26 08:50:06,1005,49,2017-11-30 08:28:01,12,2013-02-19 15:29:17
303478,2017-11-26 09:45:01,1079,151,2017-11-27 08:50:06,70,2013-02-19 16:12:21
